Data;Abertura;Máxima;Mínima;Fechamento
26/04/2019;5,48;5,6;5,46;5,57
25/04/2019;5,33;5,45;5,3;5,45
24/04/2019;5,32;5,39;5,25;5,37
23/04/2019;5,23;5,34;5,23;5,33
22/04/2019;5,29;5,3;5,17;5,21
18/04/2019;5,01;5,33;4,99;5,32
17/04/2019;5,09;5,13;4,94;4,98
16/04/2019;5,08;5,16;5,03;5,07
15/04/2019;5,16;5,19;5,05;5,08
12/04/2019;5,1;5,24;5,04;5,12
11/04/2019;5,23;5,23;5,1;5,16
10/04/2019;5,19;5,24;5,14;5,24
09/04/2019;5,16;5,23;5,08;5,17
08/04/2019;5,27;5,29;5,13;5,18
05/04/2019;5,26;5,3;5,21;5,28
04/04/2019;5,28;5,32;5,21;5,25
03/04/2019;5,22;5,37;5,18;5,25
02/04/2019;5,34;5,36;5,14;5,16
01/04/2019;5,41;5,43;5,32;5,32
29/03/2019;5,35;5,41;5,31;5,37
28/03/2019;5,25;5,36;5,13;5,31
27/03/2019;5,44;5,44;5,17;5,22
26/03/2019;5,43;5,49;5,4;5,49
25/03/2019;5,4;5,48;5,3;5,38
22/03/2019;5,59;5,65;5,37;5,39
21/03/2019;5,61;5,66;5,56;5,66
20/03/2019;5,62;5,66;5,57;5,64
19/03/2019;5,59;5,68;5,57;5,61
18/03/2019;5,5;5,64;5,47;5,61
15/03/2019;5,53;5,55;5,45;5,51
14/03/2019;5,5;5,55;5,46;5,48
13/03/2019;5,54;5,58;5,46;5,51
12/03/2019;5,62;5,64;5,53;5,56
11/03/2019;5,62;5,71;5,54;5,67
08/03/2019;5,47;5,7;5,4;5,62
07/03/2019;5,33;5,53;5,3;5,5
06/03/2019;5,44;5,45;5,32;5,33
01/03/2019;5,43;5,56;5,38;5,44
28/02/2019;5,47;5,5;5,28;5,39
27/02/2019;5,55;5,58;5,43;5,47
26/02/2019;5,38;5,59;5,32;5,55
25/02/2019;5,55;5,59;5,4;5,4
22/02/2019;5,28;5,63;5,16;5,53
21/02/2019;5,1;5,11;4,96;5,01
20/02/2019;5,34;5,34;5,04;5,05
19/02/2019;5,22;5,34;5,21;5,27
18/02/2019;5,09;5,24;5,05;5,24
15/02/2019;5,27;5,28;5,1;5,1
14/02/2019;5,05;5,31;4,97;5,3
13/02/2019;5,14;5,16;4,92;5,01
12/02/2019;5,19;5,23;5,07;5,12
11/02/2019;5,28;5,28;5,11;5,14
08/02/2019;5,22;5,28;5,11;5,28
07/02/2019;5,3;5,45;5,18;5,18
06/02/2019;5,42;5,42;5,24;5,27
05/02/2019;5,5;5,51;5,43;5,45
04/02/2019;5,52;5,54;5,42;5,5
01/02/2019;5,56;5,61;5,47;5,56
31/01/2019;5,52;5,62;5,4;5,56
30/01/2019;5,59;5,66;5,38;5,47
29/01/2019;5,22;5,58;5,22;5,53
28/01/2019;5,16;5,24;5,1;5,2
24/01/2019;5,3;5,32;5,13;5,2
23/01/2019;5,1;5,29;5,06;5,27
22/01/2019;5,07;5,19;4,99;5,04
21/01/2019;5,41;5,41;5,19;5,19
18/01/2019;5,45;5,5;5,39;5,41
17/01/2019;5,41;5,48;5,37;5,42
16/01/2019;5,5;5,53;5,38;5,44
15/01/2019;5,59;5,62;5,46;5,5
14/01/2019;5,53;5,58;5,47;5,56
11/01/2019;5,62;5,64;5,52;5,52
10/01/2019;5,56;5,63;5,52;5,62
09/01/2019;5,62;5,66;5,52;5,57
08/01/2019;5,64;5,67;5,56;5,58
07/01/2019;5,53;5,67;5,51;5,63
04/01/2019;5,72;5,73;5,54;5,54
03/01/2019;5,75;5,76;5,57;5,72
02/01/2019;5,61;5,78;5,56;5,78
28/12/2018;5,46;5,61;5,46;5,61
27/12/2018;5,5;5,55;5,38;5,39
26/12/2018;5,64;5,64;5,47;5,48
21/12/2018;5,48;5,66;5,45;5,66
20/12/2018;5,53;5,58;5,36;5,51
19/12/2018;5,46;5,6;5,46;5,49
18/12/2018;5,29;5,45;5,26;5,45
17/12/2018;5,29;5,33;5,25;5,27
14/12/2018;5,23;5,35;5,2;5,29
13/12/2018;5,21;5,26;5,18;5,19
12/12/2018;5,11;5,21;5,11;5,21
11/12/2018;5,05;5,1;4,99;5,09
10/12/2018;5,09;5,14;4,97;4,97
07/12/2018;5,1;5,18;5,05;5,09
06/12/2018;5,04;5,15;5,01;5,12
05/12/2018;5,11;5,16;5,07;5,11
04/12/2018;5,05;5,2;4,98;5,11
03/12/2018;5,21;5,22;4,98;5,02
30/11/2018;5,25;5,3;5,1;5,1
29/11/2018;5,16;5,31;5,05;5,31
28/11/2018;5,17;5,37;5,14;5,27
27/11/2018;4,97;5,23;4,93;5,23
26/11/2018;5,08;5,14;4,9;4,9
23/11/2018;4,96;5,1;4,96;5,03
22/11/2018;4,81;4,96;4,8;4,96
21/11/2018;4,8;4,86;4,72;4,81
19/11/2018;4,86;4,89;4,78;4,84
16/11/2018;4,86;4,89;4,8;4,85
14/11/2018;4,78;4,84;4,63;4,82
13/11/2018;4,8;4,92;4,73;4,75
12/11/2018;4,56;4,82;4,5;4,76
09/11/2018;4,59;4,6;4,43;4,54
08/11/2018;4,66;4,77;4,57;4,57
07/11/2018;5,02;5,03;4,52;4,68
06/11/2018;5,16;5,18;4,87;4,91
05/11/2018;5,28;5,37;5,21;5,36
01/11/2018;5,27;5,3;5,18;5,27
31/10/2018;5,27;5,32;5,14;5,23
30/10/2018;5,21;5,25;5,1;5,25
29/10/2018;5,33;5,38;5,07;5,16
26/10/2018;5,23;5,23;5,09;5,17
25/10/2018;5,26;5,29;5,11;5,21
24/10/2018;5,27;5,31;5,21;5,21
23/10/2018;5,14;5,31;5,09;5,24
22/10/2018;5,27;5,39;5,17;5,18
19/10/2018;5,02;5,33;4,99;5,24
18/10/2018;5,01;5,01;4,92;4,99
17/10/2018;4,88;5,05;4,83;5,01
16/10/2018;4,74;4,96;4,7;4,93
15/10/2018;4,74;4,8;4,62;4,65
11/10/2018;4,52;4,7;4,52;4,67
10/10/2018;4,6;4,64;4,45;4,45
09/10/2018;4,58;4,71;4,54;4,65
08/10/2018;4,62;4,69;4,56;4,6
05/10/2018;4,42;4,47;4,33;4,4
04/10/2018;4,23;4,33;4,13;4,32
03/10/2018;4,25;4,35;4,25;4,32
02/10/2018;3,86;4,06;3,86;4,04
01/10/2018;3,83;3,86;3,75;3,8
28/09/2018;3,83;3,89;3,79;3,8
27/09/2018;3,82;3,92;3,81;3,85
26/09/2018;3,82;3,87;3,78;3,79
25/09/2018;3,67;3,87;3,66;3,82
24/09/2018;3,81;3,81;3,72;3,76
21/09/2018;3,7;3,89;3,68;3,84
20/09/2018;3,78;3,79;3,63;3,67
19/09/2018;3,81;3,83;3,69;3,69
